"Numero_expedient","Es_classificacio_ML","Es_mon_treball","Descripcio_Motiu_desplacament_conductor","Descripcio_sexe","Edat","Edat_CODIF","Descripció_tipus_persona","Desc_Tipus_vehicle_implicat","Tipus_vehicle_estandaritzat","Descripcio_victimitzacio","Victimitzacio_est","Victimitzacio_est_","NK_Any","Mes_any","Nom_mes","Estacio_any","Dia_mes","Descripcio_dia_setmana","Hora_dia","Descripcio_torn","Es_laborable","Es_ocupacional","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Codi_carrer","Nom_carrer","Num_postal.","Numero_victimes","Victimes_CODIF","Numero_morts","Morts_CODIF","Numero_lesionats_greus","Greus_CODIF","Numero_lesionats_lleus","Lleus_CODIF","Numero_vehicles_implicats","Vehicles_CODIF","Vehicles d'Ús Professional implicats","VUP_CODIF","Vehicles motoritzats de 2 rodes implicats","VM2R_CODIF","Vehicles motoritzats de quatre rodes implicats","VM4R_CODIF","Vehicles sense permís de conducció implicats","V_no_permis_CODIF","Descripcio_causa_mediata","Antiguitat_carnet_min","Interve_conductor_novell","Descripcio_Lloc_atropellament_vianant","Es_atropellament","Longitud_WGS84","Latitud_WGS84"
"2023S004151    ","Si","No","Es desconeix","Home",40,"Conductors d'entre 38 i 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,7,"Juliol","Estiu",9,"Diumenge",15,"Tarda","No","No",4,"Les Corts",19,"les Corts",144601,"Diagonal / Doctor Fleming                         ","0632 0632",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",2,"Si",0,"No",0,"No","Desobeir semafor",2,"Si","Desconegut                                                                                                                                            ","No",2.137125048,41.390768909
"2023S004152    ","No","Si","In itínere","Home",37,"Conductors entre 30 i 37 anys edat","Conductor","Bicicleta","Vehicles sense permis de conduccio","Ferit lleu: Amb assistència sanitària en lloc d'accident","Ferit lleu","Amb assistencia sanitaria en lloc accident",2023,7,"Juliol","Estiu",9,"Diumenge",13,"Matí","No","No",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",363809,"Aragó / Villarroel                                ","0115 0115",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",1,"Si",0,"No",0,"No","Gir indegut o sense precaucio",29,"No","Desconegut                                                                                                                                            ","No",2.156205024,41.385630276
"2023S004153    ","Si","No","Es desconeix","Dona",44,"Conductors d'entre 38 i 49 anys edat","Conductor","Turisme","Vehicles motoritzats de quatre rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,7,"Juliol","Estiu",9,"Diumenge",20,"Tarda","No","No",2,"Eixample",10,"Sant Antoni",87009,"Comte Borrell                                     ","0005 0005",3,"Si",0,"No",0,"No",3,"Si",3,"Si",0,"No",3,"Si",0,"No",0,"No","Manca atencio a la conduccio",10,"No","Desconegut                                                                                                                                            ","No",2.165062595,41.375378782
"2023S004154    ","No","No","Altres activitats","Home",26,"Conductors fins 29 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,7,"Juliol","Estiu",9,"Diumenge",21,"Tarda","No","No",6,"Gracia",32,"el Camp d'en Grassot i Gràcia Nova",325005,"Sicília / Rosselló                                ","0342 0342",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",1,"Si",1,"Si",0,"No","Gir indegut o sense precaucio",6,"No","Desconegut                                                                                                                                            ","No",2.170917114,41.403506438
"2023S004157    ","No","No","Oci i entreteniment","Home",23,"Conductors fins 29 anys edat","Conductor","Ciclomotor","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,7,"Juliol","Estiu",9,"Diumenge",21,"Tarda","No","No",10,"Sant Marti",67,"la Vila Olímpica del Poblenou",197302,"Marina / Llull                                    ","0072 0072",2,"Si",0,"No",0,"No",2,"Si",2,"Si",0,"No",1,"Si",0,"No",0,"No","No respectar distancies",2,"Si","Desconegut                                                                                                                                            ","No",2.190223341,41.392270671
"2023S004158    ","Si","No","Es desconeix","Home",45,"Conductors d'entre 38 i 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Amb assistència sanitària en lloc d'accident","Ferit lleu","Amb assistencia sanitaria en lloc accident",2023,7,"Juliol","Estiu",10,"Dilluns",0,"Nit","Si","No",7,"Horta-Guinardo",43,"Horta",185700,"Llobregós                                         ","0070 0070",1,"No",0,"No",0,"No",1,"Si",1,"No",0,"No",1,"Si",0,"No",0,"No","Manca atencio a la conduccio",25,"No","Desconegut                                                                                                                                            ","No",2.158822853,41.425920664
"2023S004160    ","No","No","Oci i entreteniment","Home",80,"Conductors majors de 49 anys edat","Conductor","Turisme","Vehicles motoritzats de quatre rodes","Ferit lleu: Amb assistència sanitària en lloc d'accident","Ferit lleu","Amb assistencia sanitaria en lloc accident",2023,7,"Juliol","Estiu",10,"Dilluns",7,"Matí","Si","Si",9,"Sant Andreu",58,"Baró de Viver",701497,"Litoral (Llobregat)                               ","000050000",2,"Si",0,"No",0,"No",2,"Si",2,"Si",0,"No",2,"Si",0,"No",0,"No","Canvi de carril sense precaucio",35,"No","Desconegut                                                                                                                                            ","No",2.197408203,41.449719424
"2023S004161    ","Si","Si","Es desconeix","Home",28,"Conductors fins 29 anys edat","Conductor","Turisme","Vehicles motoritzats de quatre rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,7,"Juliol","Estiu",10,"Dilluns",7,"Matí","Si","Si",8,"Nou Barris",50,"les Roquetes",26605,"Artesania                                         ","0085 0085",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",2,"Si",0,"No",0,"No","Desobeir altres senyals",5,"No","Desconegut                                                                                                                                            ","No",2.171786527,41.447037762
"2023S004162    ","Si","Si","Es desconeix","Home",30,"Conductors entre 30 i 37 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,7,"Juliol","Estiu",10,"Dilluns",7,"Matí","Si","Si",2,"Eixample",9,"la Nova Esquerra de l'Eixample",361406,"Viladomat / Rosselló                              ","0255 0255",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",0,"No",1,"Si",1,"Si","Gir indegut o sense precaucio",13,"No","Desconegut                                                                                                                                            ","No",2.148281059,41.386489266
"2023S004163    ","No","Si","In itínere","Dona",54,"Conductors majors de 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit greu: hospitalització superior a 24h","Ferit greu","Hospitalitzacio superior a 24h",2023,7,"Juliol","Estiu",10,"Dilluns",8,"Matí","Si","Si",3,"Sants-Montjuic",14,"la Font de la Guatlla",14504,"Sant Fructuós / Amposta                           ","0002 0002",1,"No",0,"No",1,"Si",0,"No",3,"Si",0,"No",0,"No",2,"Si",0,"No","Avancament defectuos/improcedent",12,"No","Desconegut                                                                                                                                            ","No",2.147393203,41.371913197
"2023S004164    ","No","No","Oci i entreteniment","Home",40,"Conductors d'entre 38 i 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit greu: hospitalització superior a 24h","Ferit greu","Hospitalitzacio superior a 24h",2023,7,"Juliol","Estiu",10,"Dilluns",8,"Matí","Si","Si",2,"Eixample",6,"la Sagrada Família",178308,"Lepant / Aragó                                    ","0233 0233",1,"No",0,"No",1,"Si",0,"No",2,"Si",0,"No",1,"Si",0,"No",1,"Si","Gir indegut o sense precaucio",14,"No","Desconegut                                                                                                                                            ","No",2.178945234,41.402735362
"2023S004167    ","Si","No","Es desconeix","Home",23,"Conductors fins 29 anys edat","Conductor","Veh. mobilitat personal amb motor","Vehicles sense permis de conduccio","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,7,"Juliol","Estiu",10,"Dilluns",9,"Matí","Si","Si",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",268003,"Villarroel / Provença                             ","0164B0164B",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",1,"Si",0,"No",0,"No","Gir indegut o sense precaucio",59,"No","Desconegut                                                                                                                                            ","No",2.152811049,41.388176913
"2023S004168    ","No","Si","In itínere","Home",70,"Conductors majors de 49 anys edat","Conductor","Veh. mobilitat personal amb motor","Vehicles sense permis de conduccio","Ferit lleu: Amb assistència sanitària en lloc d'accident","Ferit lleu","Amb assistencia sanitaria en lloc accident",2023,7,"Juliol","Estiu",10,"Dilluns",12,"Matí","Si","Si",6,"Gracia",28,"Vallcarca i els Penitents",34807,"Baró de la Barre                                  ","0012 0012",2,"Si",0,"No",0,"No",2,"Si",2,"Si",0,"No",2,"Si",0,"No",0,"No","Avancament defectuos/improcedent",3,"Si","Desconegut                                                                                                                                            ","No",2.144052688,41.414874489
"2023S004168    ","No","No","Oci i entreteniment","Home",25,"Conductors fins 29 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,7,"Juliol","Estiu",10,"Dilluns",12,"Matí","Si","Si",6,"Gracia",28,"Vallcarca i els Penitents",34807,"Baró de la Barre                                  ","0012 0012",2,"Si",0,"No",0,"No",2,"Si",2,"Si",0,"No",2,"Si",0,"No",0,"No","Avancament defectuos/improcedent",3,"Si","Desconegut                                                                                                                                            ","No",2.144052688,41.414874489
"2023S004169    ","No","Si","En missió","Dona",40,"Conductors d'entre 38 i 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Rebutja assistència sanitària","Ferit lleu","Rebutja assistencia sanitaria",2023,7,"Juliol","Estiu",10,"Dilluns",16,"Tarda","Si","Si",3,"Sants-Montjuic",12,"la Marina del Prat Vermell",701498,"Litoral (Besòs)                                   ","001330000",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",1,"Si",0,"No",1,"Si","No respectar distancies",21,"No","Desconegut                                                                                                                                            ","No",2.161543132,41.356504634
"2023S004170    ","No","No","Oci i entreteniment","Home",69,"Conductors majors de 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Rebutja assistència sanitària","Ferit lleu","Rebutja assistencia sanitaria",2023,7,"Juliol","Estiu",10,"Dilluns",13,"Matí","Si","Si",2,"Eixample",5,"el Fort Pienc",144601,"Diagonal                                          ","0287 0287",1,"No",0,"No",0,"No",1,"Si",1,"No",0,"No",1,"Si",0,"No",0,"No","Manca atencio a la conduccio",32,"No","Desconegut                                                                                                                                            ","No",2.17507439,41.400679207
"2023S004171    ","Si","No","Es desconeix","Dona",58,"Conductors majors de 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,7,"Juliol","Estiu",10,"Dilluns",18,"Tarda","Si","No",4,"Les Corts",21,"Pedralbes",115400,"Esplugues / Santa Caterina de Siena               ","0083 0083",2,"Si",0,"No",1,"Si",1,"Si",2,"Si",0,"No",2,"Si",0,"No",0,"No","Manca atencio a la conduccio",28,"No","Desconegut                                                                                                                                            ","No",2.109928998,41.390477861
"2023S004173    ","Si","No","Es desconeix","Dona",39,"Conductors d'entre 38 i 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Rebutja assistència sanitària","Ferit lleu","Rebutja assistencia sanitaria",2023,7,"Juliol","Estiu",9,"Diumenge",12,"Matí","No","No",6,"Gracia",31,"la Vila de Gràcia",206403,"Gran de Gràcia                                    ","0063 0063",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",2,"Si",0,"No",0,"No","Manca atencio a la conduccio",12,"No","Desconegut                                                                                                                                            ","No",2.155738717,41.399746402
"2023S004175    ","No","Si","In itínere","Dona",30,"Conductors entre 30 i 37 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,7,"Juliol","Estiu",10,"Dilluns",17,"Tarda","Si","No",2,"Eixample",7,"la Dreta de l'Eixample",289105,"Rosselló                                          ","0248 0248",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",0,"No",1,"Si",1,"Si","Canvi de carril sense precaucio",12,"No","Desconegut                                                                                                                                            ","No",2.161668824,41.396446863
"2023S004177    ","Si","No","Es desconeix","Home",27,"Conductors fins 29 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,7,"Juliol","Estiu",10,"Dilluns",19,"Tarda","Si","No",6,"Gracia",30,"la Salut",344000,"Dalt                                              ","0103 0103",4,"Si",0,"No",0,"No",4,"Si",2,"Si",0,"No",2,"Si",0,"No",0,"No","Manca atencio a la conduccio",1,"Si","Desconegut                                                                                                                                            ","No",2.157602951,41.411420794
